asset_id,kind,file,origin,tool,licence,notes
enemy/bell_priest/walk/1,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest/walk/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest/walk/2,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest/walk/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest/walk/3,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest/walk/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest_elite/attack/0,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest_elite/attack/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest_elite/attack/1,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest_elite/attack/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest_elite/attack/2,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest_elite/attack/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest_elite/attack/3,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest_elite/attack/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest_elite/cast/0,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest_elite/cast/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest_elite/cast/1,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest_elite/cast/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest_elite/cast/2,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest_elite/cast/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest_elite/cast/3,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest_elite/cast/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest_elite/death/0,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest_elite/death/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest_elite/death/1,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest_elite/death/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest_elite/death/2,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest_elite/death/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest_elite/death/3,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest_elite/death/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest_elite/death/4,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest_elite/death/4,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest_elite/walk/0,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest_elite/walk/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest_elite/walk/1,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest_elite/walk/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest_elite/walk/2,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest_elite/walk/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/bell_priest_elite/walk/3,sprite,Art/Resources/ECArt/enemies.png#enemy/bell_priest_elite/walk/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer/attack/0,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer/attack/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer/attack/1,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer/attack/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer/attack/2,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer/attack/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer/attack/3,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer/attack/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer/death/0,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer/death/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer/death/1,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer/death/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer/death/2,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer/death/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer/death/3,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer/death/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer/death/4,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer/death/4,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer/shoot/0,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer/shoot/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer/shoot/1,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer/shoot/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer/shoot/2,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer/shoot/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer/shoot/3,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer/shoot/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer/walk/0,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer/walk/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer/walk/1,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer/walk/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer/walk/2,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer/walk/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer/walk/3,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer/walk/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer_elite/attack/0,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer_elite/attack/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer_elite/attack/1,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer_elite/attack/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer_elite/attack/2,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer_elite/attack/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer_elite/attack/3,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer_elite/attack/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer_elite/death/0,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer_elite/death/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer_elite/death/1,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer_elite/death/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer_elite/death/2,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer_elite/death/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer_elite/death/3,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer_elite/death/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer_elite/death/4,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer_elite/death/4,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer_elite/shoot/0,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer_elite/shoot/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer_elite/shoot/1,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer_elite/shoot/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer_elite/shoot/2,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer_elite/shoot/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer_elite/shoot/3,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer_elite/shoot/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer_elite/walk/0,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer_elite/walk/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer_elite/walk/1,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer_elite/walk/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer_elite/walk/2,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer_elite/walk/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/crow_archer_elite/walk/3,sprite,Art/Resources/ECArt/enemies.png#enemy/crow_archer_elite/walk/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner/attack/0,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner/attack/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner/attack/1,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner/attack/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner/attack/2,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner/attack/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner/attack/3,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner/attack/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner/death/0,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner/death/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner/death/1,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner/death/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner/death/2,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner/death/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner/death/3,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner/death/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner/death/4,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner/death/4,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner/walk/0,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner/walk/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner/walk/1,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner/walk/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner/walk/2,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner/walk/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner/walk/3,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner/walk/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner_elite/attack/0,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner_elite/attack/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner_elite/attack/1,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner_elite/attack/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner_elite/attack/2,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner_elite/attack/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner_elite/attack/3,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner_elite/attack/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner_elite/death/0,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner_elite/death/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner_elite/death/1,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner_elite/death/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner_elite/death/2,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner_elite/death/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner_elite/death/3,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner_elite/death/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner_elite/death/4,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner_elite/death/4,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner_elite/walk/0,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner_elite/walk/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner_elite/walk/1,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner_elite/walk/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner_elite/walk/2,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner_elite/walk/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/hound_runner_elite/walk/3,sprite,Art/Resources/ECArt/enemies.png#enemy/hound_runner_elite/walk/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem/attack/0,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem/attack/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem/attack/1,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem/attack/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem/attack/2,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem/attack/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem/attack/3,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem/attack/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem/death/0,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem/death/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem/death/1,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem/death/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem/death/2,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem/death/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem/death/3,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem/death/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem/death/4,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem/death/4,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem/walk/0,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem/walk/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem/walk/1,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem/walk/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem/walk/2,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem/walk/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem/walk/3,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem/walk/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem_elite/attack/0,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem_elite/attack/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem_elite/attack/1,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem_elite/attack/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem_elite/attack/2,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem_elite/attack/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem_elite/attack/3,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem_elite/attack/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem_elite/death/0,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem_elite/death/0,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem_elite/death/1,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem_elite/death/1,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem_elite/death/2,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem_elite/death/2,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
enemy/iron_golem_elite/death/3,sprite,Art/Resources/ECArt/enemies.png#enemy/iron_golem_elite/death/3,"original, generated",Tools/art/gen_enemies.py:build,project-owned (original),
